Order_Id,Order_Date,Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Category,Sub_Category,Product_Id,cost_price,List_price,Quantity,Discount_Percent,total_cost
4165,2022-12-19,First Class,Corporate,United States,Aurora,Colorado,80013,West,Technology,Accessories,TEC-AC-10003027,140.00,170.00,7.00,3.00,980.00
6101,2022-12-19,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002885,1140.00,1300.00,2.00,3.00,2280.00
9462,2022-12-20,Standard Class,Home Office,United States,Lakewood,California,90712,West,Technology,Phones,TEC-PH-10004922,280.00,320.00,6.00,4.00,1680.00
9377,2022-12-20,Standard Class,Consumer,United States,East Orange,New Jersey,7017,East,Technology,Accessories,TEC-AC-10003237,20.00,30.00,3.00,5.00,60.00
2918,2022-12-20,First Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Art,OFF-AR-10003338,10.00,10.00,1.00,3.00,10.00
7225,2022-12-20,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10002998,130.00,150.00,7.00,2.00,910.00
2574,2022-12-20,Standard Class,Home Office,United States,Lafayette,Indiana,47905,Central,Furniture,Furnishings,FUR-FU-10000293,460.00,530.00,5.00,4.00,2300.00
3733,2022-12-20,Standard Class,Corporate,United States,Clinton,Maryland,20735,East,Technology,Phones,TEC-PH-10000895,1180.00,1260.00,7.00,5.00,8260.00
7568,2022-12-20,First Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10001534,20.00,20.00,4.00,2.00,80.00
2296,2022-12-20,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10002659,10.00,10.00,4.00,5.00,40.00
3331,2022-12-20,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,TEC-PH-10004959,210.00,240.00,3.00,3.00,630.00
4005,2022-12-20,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Envelopes,OFF-EN-10000483,30.00,40.00,3.00,4.00,90.00
1971,2022-12-20,Standard Class,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,OFF-AR-10004752,10.00,10.00,3.00,5.00,30.00
2679,2022-12-20,Same Day,Consumer,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10002931,30.00,30.00,2.00,2.00,60.00
2410,2022-12-20,First Class,Home Office,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10000758,190.00,210.00,8.00,4.00,1520.00
5229,2022-12-20,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10001033,60.00,80.00,2.00,2.00,120.00
1376,2022-12-20,Second Class,Consumer,United States,Pleasant Grove,Utah,84062,West,Office Supplies,Appliances,OFF-AP-10003590,960.00,1090.00,3.00,5.00,2880.00
7056,2022-12-21,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10002824,30.00,40.00,3.00,5.00,90.00
7168,2022-12-21,Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,FUR-CH-10000155,630.00,720.00,3.00,4.00,1890.00
199,2022-12-21,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000343,0.00,0.00,2.00,5.00,0.00
7663,2022-12-21,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10002067,80.00,100.00,5.00,3.00,400.00
2594,2022-12-21,Second Class,Corporate,United States,Summerville,South Carolina,29483,South,Office Supplies,Binders,OFF-BI-10001597,270.00,330.00,8.00,2.00,2160.00
4544,2022-12-21,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Chairs,FUR-CH-10004477,350.00,380.00,9.00,4.00,3150.00
4922,2022-12-21,Second Class,Home Office,United States,Huntsville,Alabama,35810,South,Office Supplies,Paper,OFF-PA-10004381,100.00,100.00,2.00,3.00,200.00
7815,2022-12-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Bookcases,FUR-BO-10004834,1220.00,1500.00,2.00,2.00,2440.00
9655,2022-12-21,Standard Class,Home Office,United States,Tucson,Arizona,85705,West,Office Supplies,Binders,OFF-BI-10004506,0.00,0.00,2.00,5.00,0.00
2564,2022-12-21,Second Class,Corporate,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10000387,20.00,20.00,1.00,5.00,20.00
1057,2022-12-21,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003529,10.00,10.00,4.00,4.00,40.00
8213,2022-12-21,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10001272,290.00,310.00,3.00,5.00,870.00
8177,2022-12-21,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10002370,110.00,130.00,6.00,4.00,660.00
2223,2022-12-21,Same Day,Consumer,United States,Marion,Ohio,43302,East,Office Supplies,Art,OFF-AR-10004078,30.00,40.00,8.00,3.00,240.00
1113,2022-12-21,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10002609,0.00,0.00,2.00,5.00,0.00
5802,2022-12-21,First Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Paper,OFF-PA-10000552,10.00,10.00,2.00,3.00,20.00
7518,2022-12-21,Second Class,Consumer,United States,Richmond,Kentucky,40475,South,Technology,Accessories,TEC-AC-10001013,120.00,150.00,5.00,4.00,600.00
5780,2022-12-22,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10000988,100.00,110.00,1.00,4.00,100.00
489,2022-12-22,Second Class,Home Office,United States,Huntsville,Texas,77340,Central,Technology,Phones,TEC-PH-10000376,10.00,10.00,1.00,5.00,10.00
9275,2022-12-22,Same Day,Corporate,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Art,OFF-AR-10000937,240.00,260.00,7.00,3.00,1680.00
2240,2022-12-22,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10003527,820.00,1020.00,1.00,3.00,820.00
1424,2022-12-22,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10000798,110.00,120.00,6.00,4.00,660.00
104,2022-12-22,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Technology,Accessories,TEC-AC-10001552,220.00,240.00,6.00,3.00,1320.00
1739,2022-12-22,Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10003038,20.00,20.00,2.00,5.00,40.00
5291,2022-12-22,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Chairs,FUR-CH-10004287,830.00,970.00,5.00,5.00,4150.00
4755,2022-12-22,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Binders,OFF-BI-10000301,0.00,0.00,2.00,2.00,0.00
7084,2022-12-22,Second Class,Corporate,United States,Concord,California,94521,West,Office Supplies,Art,OFF-AR-10003469,0.00,0.00,2.00,4.00,0.00
1824,2022-12-22,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10000809,10.00,10.00,1.00,2.00,10.00
2901,2022-12-22,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10001317,10.00,10.00,4.00,4.00,40.00
8707,2022-12-23,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10004289,160.00,170.00,2.00,4.00,320.00
1961,2022-12-23,Second Class,Consumer,United States,Springfield,Missouri,65807,Central,Technology,Accessories,TEC-AC-10003023,270.00,300.00,5.00,5.00,1350.00
2024,2022-12-23,First Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Chairs,FUR-CH-10004675,700.00,870.00,4.00,5.00,2800.00
1164,2022-12-23,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10004593,110.00,130.00,3.00,4.00,330.00
6152,2022-12-23,Second Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10004218,1030.00,1200.00,10.00,3.00,10300.00
8005,2022-12-23,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Furniture,Furnishings,FUR-FU-10003878,50.00,50.00,3.00,3.00,150.00
2854,2022-12-23,Second Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Furnishings,FUR-FU-10000221,20.00,20.00,4.00,3.00,80.00
7083,2022-12-23,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10003166,20.00,20.00,5.00,3.00,100.00
5426,2022-12-23,First Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Accessories,TEC-AC-10003870,1450.00,1650.00,5.00,3.00,7250.00
3967,2022-12-23,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10002956,80.00,90.00,4.00,2.00,320.00
7610,2022-12-23,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003651,20.00,20.00,7.00,5.00,140.00
8474,2022-12-24,Second Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Storage,OFF-ST-10000876,10.00,10.00,1.00,5.00,10.00
2363,2022-12-24,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10001553,10.00,10.00,5.00,3.00,50.00
4051,2022-12-24,Second Class,Consumer,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10001891,150.00,170.00,2.00,2.00,300.00
4260,2022-12-24,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10004386,40.00,50.00,2.00,4.00,80.00
4146,2022-12-24,Standard Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10000863,100.00,120.00,1.00,5.00,100.00
8815,2022-12-24,Second Class,Consumer,United States,Wilmington,Delaware,19805,East,Technology,Phones,TEC-PH-10003012,280.00,310.00,2.00,4.00,560.00
8361,2022-12-24,Second Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Art,OFF-AR-10001955,30.00,30.00,2.00,2.00,60.00
9883,2022-12-24,First Class,Consumer,United States,Woodstock,Georgia,30188,South,Technology,Accessories,TEC-AC-10000023,250.00,270.00,13.00,5.00,3250.00
2696,2022-12-24,First Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,OFF-PA-10003465,30.00,30.00,2.00,5.00,60.00
1154,2022-12-24,Standard Class,Corporate,United States,Reno,Nevada,89502,West,Office Supplies,Binders,OFF-BI-10003984,140.00,160.00,7.00,5.00,980.00
2317,2022-12-24,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Furniture,Chairs,FUR-CH-10003833,170.00,180.00,3.00,2.00,510.00
6116,2022-12-25,Standard Class,Corporate,United States,Redwood City,California,94061,West,Office Supplies,Binders,OFF-BI-10003291,40.00,40.00,6.00,4.00,240.00
255,2022-12-25,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002505,10.00,10.00,9.00,2.00,90.00
8640,2022-12-25,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10004970,10.00,10.00,3.00,3.00,30.00
5485,2022-12-25,Standard Class,Consumer,United States,Miami,Florida,33142,South,Furniture,Chairs,FUR-CH-10002044,360.00,420.00,4.00,4.00,1440.00
501,2022-12-25,Standard Class,Corporate,United States,Parker,Colorado,80134,West,Office Supplies,Binders,OFF-BI-10001670,20.00,20.00,2.00,4.00,40.00
3087,2022-12-25,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10000550,0.00,0.00,2.00,5.00,0.00
3777,2022-12-25,Second Class,Consumer,United States,Miami,Florida,33180,South,Technology,Accessories,TEC-AC-10001874,300.00,340.00,7.00,3.00,2100.00
5737,2022-12-25,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10002893,20.00,20.00,2.00,3.00,40.00
3166,2022-12-25,Standard Class,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,TEC-PH-10001299,210.00,240.00,2.00,3.00,420.00
9544,2022-12-25,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10003302,50.00,60.00,2.00,2.00,100.00
5638,2022-12-25,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Furniture,Furnishings,FUR-FU-10004245,60.00,60.00,3.00,5.00,180.00
4181,2022-12-25,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10000756,0.00,0.00,5.00,4.00,0.00
6806,2022-12-25,First Class,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10001752,10.00,10.00,2.00,5.00,20.00
263,2022-12-26,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10000822,2690.00,3060.00,3.00,3.00,8070.00
7043,2022-12-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,TEC-CO-10001943,560.00,600.00,5.00,4.00,2800.00
8621,2022-12-26,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,FUR-FU-10003878,30.00,30.00,5.00,4.00,150.00
6314,2022-12-26,Standard Class,Corporate,United States,Fairfield,Connecticut,6824,East,Technology,Phones,TEC-PH-10000923,10.00,10.00,1.00,2.00,10.00
7129,2022-12-26,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Furniture,Furnishings,FUR-FU-10000550,20.00,20.00,4.00,5.00,80.00
6621,2022-12-26,Second Class,Corporate,United States,Springfield,Missouri,65807,Central,Office Supplies,Supplies,OFF-SU-10002881,3700.00,4160.00,5.00,3.00,18500.00
1848,2022-12-26,Same Day,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10002602,330.00,360.00,3.00,3.00,990.00
113,2022-12-26,Standard Class,Consumer,United States,Urbandale,Iowa,50322,Central,Office Supplies,Binders,OFF-BI-10003981,30.00,30.00,6.00,3.00,180.00
6450,2022-12-26,Standard Class,Consumer,United States,Meriden,Connecticut,6450,East,Office Supplies,Binders,OFF-BI-10000822,10.00,10.00,2.00,4.00,20.00
6964,2022-12-26,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Art,OFF-AR-10003338,20.00,20.00,3.00,2.00,60.00
1181,2022-12-26,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East,Technology,Phones,TEC-PH-10004539,1240.00,1320.00,7.00,4.00,8680.00
8467,2022-12-26,Standard Class,Consumer,United States,Norwich,Connecticut,6360,East,Office Supplies,Appliances,OFF-AP-10000179,330.00,370.00,3.00,4.00,990.00
7879,2022-12-26,Second Class,Home Office,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,FUR-FU-10003806,190.00,240.00,4.00,4.00,760.00
842,2022-12-26,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10001519,170.00,190.00,4.00,2.00,680.00
1747,2022-12-26,Second Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,OFF-BI-10000138,10.00,10.00,8.00,5.00,80.00
1065,2022-12-26,Standard Class,Corporate,United States,Toledo,Ohio,43615,East,Technology,Phones,TEC-PH-10002115,110.00,120.00,3.00,3.00,330.00
668,2022-12-26,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10004042,320.00,380.00,3.00,5.00,960.00
2608,2022-12-26,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Technology,Accessories,TEC-AC-10001635,20.00,20.00,3.00,5.00,60.00
7085,2022-12-26,Second Class,Corporate,United States,Concord,California,94521,West,Technology,Phones,TEC-PH-10002549,1400.00,1630.00,9.00,5.00,12600.00
5664,2022-12-26,Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Art,OFF-AR-10000914,20.00,20.00,2.00,4.00,40.00
2212,2022-12-26,First Class,Corporate,United States,Lincoln Park,Michigan,48146,Central,Office Supplies,Appliances,OFF-AP-10003842,160.00,170.00,6.00,5.00,960.00
3971,2022-12-26,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10002245,40.00,50.00,9.00,4.00,360.00
474,2022-12-27,Second Class,Consumer,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10002680,610.00,700.00,4.00,2.00,2440.00
7261,2022-12-27,Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Technology,Phones,TEC-PH-10000441,110.00,130.00,1.00,5.00,110.00
7095,2022-12-27,Second Class,Consumer,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10001908,390.00,480.00,6.00,2.00,2340.00
689,2022-12-27,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10004015,160.00,190.00,2.00,3.00,320.00
7795,2022-12-27,Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10002377,80.00,100.00,2.00,5.00,160.00
730,2022-12-27,First Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Storage,OFF-ST-10004634,30.00,30.00,3.00,4.00,90.00
9743,2022-12-27,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,OFF-LA-10001074,60.00,60.00,5.00,5.00,300.00
2347,2022-12-27,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,OFF-BI-10004141,0.00,0.00,2.00,2.00,0.00
3167,2022-12-27,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10002246,20.00,20.00,3.00,5.00,60.00
3763,2022-12-28,Second Class,Corporate,United States,West Allis,Wisconsin,53214,Central,Furniture,Bookcases,FUR-BO-10001337,190.00,240.00,2.00,3.00,380.00
4837,2022-12-28,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001097,20.00,20.00,4.00,5.00,80.00
8660,2022-12-28,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Paper,OFF-PA-10002246,30.00,30.00,6.00,5.00,180.00
512,2022-12-28,First Class,Consumer,United States,Gladstone,Missouri,64118,Central,Technology,Accessories,TEC-AC-10002399,40.00,40.00,2.00,2.00,80.00
7706,2022-12-28,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Accessories,TEC-AC-10003911,450.00,480.00,3.00,2.00,1350.00
1361,2022-12-28,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10002956,110.00,120.00,7.00,2.00,770.00
7711,2022-12-28,Standard Class,Consumer,United States,Mesa,Arizona,85204,West,Technology,Phones,TEC-PH-10003095,80.00,90.00,5.00,5.00,400.00
9313,2022-12-28,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Art,OFF-AR-10000588,50.00,60.00,4.00,4.00,200.00
7,2022-12-28,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Art,OFF-AR-10002833,10.00,10.00,4.00,3.00,40.00
868,2022-12-28,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,OFF-LA-10004853,20.00,20.00,4.00,5.00,80.00
6144,2022-12-28,Standard Class,Consumer,United States,Manchester,Connecticut,6040,East,Office Supplies,Art,OFF-AR-10002987,110.00,120.00,6.00,5.00,660.00
4944,2022-12-28,Standard Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Storage,OFF-ST-10004459,320.00,380.00,1.00,2.00,320.00
1449,2022-12-28,First Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004876,0.00,0.00,3.00,4.00,0.00
5575,2022-12-29,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10001870,40.00,40.00,1.00,4.00,40.00
4426,2022-12-29,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Binders,OFF-BI-10000315,100.00,110.00,6.00,5.00,600.00
6836,2022-12-29,Standard Class,Corporate,United States,Thousand Oaks,California,91360,West,Office Supplies,Labels,OFF-LA-10003510,140.00,150.00,5.00,3.00,700.00
7661,2022-12-29,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,FUR-FU-10004864,70.00,80.00,3.00,3.00,210.00
5930,2022-12-29,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Bookcases,FUR-BO-10001519,90.00,90.00,3.00,4.00,270.00
2795,2022-12-29,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Technology,Phones,TEC-PH-10000576,390.00,440.00,4.00,2.00,1560.00
3927,2022-12-29,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10004671,30.00,40.00,2.00,2.00,60.00
1901,2022-12-29,Second Class,Consumer,United States,Florence,South Carolina,29501,South,Office Supplies,Storage,OFF-ST-10000563,180.00,190.00,6.00,3.00,1080.00
3597,2022-12-29,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10000788,20.00,20.00,3.00,4.00,60.00
8608,2022-12-30,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10002878,50.00,60.00,2.00,4.00,100.00
8814,2022-12-30,Standard Class,Corporate,United States,Glendale,Arizona,85301,West,Furniture,Chairs,FUR-CH-10003199,230.00,270.00,3.00,4.00,690.00
3708,2022-12-30,Standard Class,Corporate,United States,Mesquite,Texas,75150,Central,Furniture,Furnishings,FUR-FU-10001940,10.00,10.00,2.00,2.00,20.00
4280,2022-12-30,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,OFF-BI-10002432,20.00,30.00,5.00,4.00,100.00
3316,2022-12-30,Standard Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Binders,OFF-BI-10001900,10.00,10.00,3.00,5.00,30.00
6079,2022-12-30,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,OFF-SU-10001574,10.00,10.00,3.00,3.00,30.00
203,2022-12-31,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10003622,0.00,0.00,1.00,5.00,0.00
8758,2022-12-31,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Paper,OFF-PA-10004100,40.00,50.00,8.00,4.00,320.00
8599,2022-12-31,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10002012,0.00,0.00,3.00,2.00,0.00
9792,2022-12-31,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Envelopes,OFF-EN-10003134,60.00,60.00,6.00,4.00,360.00
6590,2022-12-31,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Supplies,OFF-SU-10003505,190.00,230.00,2.00,5.00,380.00
9966,2022-12-31,Second Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10000349,0.00,0.00,1.00,5.00,0.00
9095,2022-12-31,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10004224,330.00,400.00,6.00,3.00,1980.00
9190,2022-12-31,Standard Class,Home Office,United States,Allentown,Pennsylvania,18103,East,Office Supplies,Storage,OFF-ST-10002574,630.00,660.00,6.00,5.00,3780.00
6460,2022-12-31,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,OFF-AR-10003045,10.00,10.00,5.00,4.00,50.00
2052,2022-12-31,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10003833,280.00,340.00,8.00,4.00,2240.00
7482,2022-12-31,Second Class,Home Office,United States,Huntington Beach,California,92646,West,Office Supplies,Envelopes,OFF-EN-10002500,10.00,10.00,1.00,3.00,10.00
6031,2022-12-31,Same Day,Consumer,United States,Miami,Florida,33142,South,Furniture,Chairs,FUR-CH-10000155,200.00,240.00,1.00,2.00,200.00
1135,2022-12-31,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10000973,10.00,10.00,3.00,4.00,30.00
6056,2022-12-31,First Class,Consumer,United States,Edinburg,Texas,78539,Central,Office Supplies,Binders,OFF-BI-10001617,0.00,0.00,1.00,5.00,0.00
4286,2023-01-01,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Office Supplies,Labels,OFF-LA-10000240,10.00,10.00,2.00,4.00,20.00
4966,2023-01-01,Second Class,Corporate,United States,Columbia,Tennessee,38401,South,Technology,Phones,TEC-PH-10001944,430.00,470.00,4.00,2.00,1720.00
622,2023-01-01,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10002103,10.00,10.00,5.00,3.00,50.00
4851,2023-01-01,Standard Class,Consumer,United States,Pasco,Washington,99301,West,Furniture,Chairs,FUR-CH-10000454,860.00,980.00,5.00,2.00,4300.00
6501,2023-01-01,Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10000069,80.00,90.00,6.00,5.00,480.00
7916,2023-01-01,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10004992,90.00,100.00,3.00,4.00,270.00
7121,2023-01-01,Standard Class,Corporate,United States,Smyrna,Tennessee,37167,South,Office Supplies,Binders,OFF-BI-10003091,60.00,70.00,1.00,4.00,60.00
7046,2023-01-01,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10002160,10.00,10.00,2.00,4.00,20.00
175,2023-01-02,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10000891,50.00,50.00,2.00,4.00,100.00
6348,2023-01-02,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10000309,10.00,10.00,1.00,3.00,10.00
9893,2023-01-02,Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Phones,TEC-PH-10002262,260.00,300.00,5.00,3.00,1300.00
3423,2023-01-02,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Accessories,TEC-AC-10002217,110.00,130.00,7.00,4.00,770.00
3344,2023-01-02,Second Class,Consumer,United States,Quincy,Massachusetts,2169,East,Technology,Phones,TEC-PH-10000011,50.00,60.00,3.00,5.00,150.00
2257,2023-01-02,Standard Class,Corporate,United States,Bangor,Maine,4401,East,Furniture,Furnishings,FUR-FU-10004952,100.00,110.00,2.00,2.00,200.00
2654,2023-01-02,Second Class,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Paper,OFF-PA-10000062,140.00,160.00,3.00,4.00,420.00
6899,2023-01-02,Second Class,Consumer,United States,Naperville,Illinois,60540,Central,Furniture,Chairs,FUR-CH-10002880,500.00,600.00,7.00,5.00,3500.00
3530,2023-01-02,Standard Class,Consumer,United States,Orlando,Florida,32839,South,Technology,Accessories,TEC-AC-10001465,80.00,90.00,3.00,5.00,240.00
323,2023-01-02,Standard Class,Corporate,United States,Long Beach,California,90805,West,Office Supplies,Fasteners,OFF-FA-10000624,10.00,10.00,2.00,5.00,20.00
6762,2023-01-02,Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10001708,230.00,250.00,2.00,3.00,460.00
